"id","competitor_hotel_name","room_type","price","check_date","competitor_url","created_at","updated_at"
"188","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","926.50","2023-03-01",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"189","JW Marriott Hotel Kuala Lumpur","Executive Suite","920.00","2023-03-01",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"190","JW Marriott Hotel Kuala Lumpur","Grand Suite","1092.00","2023-03-01",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"191","Pullman Kuala Lumpur City Centre","Superior Twin Room","447.40","2023-03-01",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"192","Pullman Kuala Lumpur City Centre","Superior King Room","446.40","2023-03-01",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"193","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","605.00","2023-03-01",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"194","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","679.00","2023-03-01",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"195","Pullman Kuala Lumpur City Centre","Oceanfront Suite","837.00","2023-03-01",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"196","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","263.32","2023-03-01",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"197","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","309.00","2023-03-01",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"198","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","322.00","2023-03-01",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"199","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","530.00","2023-03-01",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"200","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","689.00","2023-03-01",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"201","Berjaya Times Square Hotel","Deluxe Twin Room","350.83","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"202","Berjaya Times Square Hotel","Deluxe King Room","416.00","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"203","Berjaya Times Square Hotel","Premier Sea View Room","481.50","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"204","Berjaya Times Square Hotel","Junior Suite","636.00","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"205","Berjaya Times Square Hotel","Presidential Suite","808.00","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"206","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","630.18","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"207","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","792.00","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"208","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","807.50","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"209","JW Marriott Hotel Kuala Lumpur","Executive Suite","1090.00","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"210","JW Marriott Hotel Kuala Lumpur","Grand Suite","1212.00","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"211","Pullman Kuala Lumpur City Centre","Superior Twin Room","424.10","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"212","Pullman Kuala Lumpur City Centre","Superior King Room","456.00","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"213","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","522.50","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"214","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","637.00","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"215","Pullman Kuala Lumpur City Centre","Oceanfront Suite","810.00","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"216","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","294.47","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"217","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","303.00","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"218","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","339.50","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"219","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","505.00","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"220","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","663.00","2023-03-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"221","Berjaya Times Square Hotel","Deluxe Twin Room","432.56","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"222","Berjaya Times Square Hotel","Deluxe King Room","448.80","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"223","Berjaya Times Square Hotel","Premier Sea View Room","524.70","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"224","Berjaya Times Square Hotel","Junior Suite","660.00","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"225","Berjaya Times Square Hotel","Presidential Suite","800.80","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"226","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","822.70","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"227","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","784.08","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"228","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","953.70","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"229","JW Marriott Hotel Kuala Lumpur","Executive Suite","1001.00","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"230","JW Marriott Hotel Kuala Lumpur","Grand Suite","1240.80","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"231","Pullman Kuala Lumpur City Centre","Superior Twin Room","466.51","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"232","Pullman Kuala Lumpur City Centre","Superior King Room","506.88","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"233","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","623.15","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"234","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","708.40","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"235","Pullman Kuala Lumpur City Centre","Oceanfront Suite","1069.20","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"236","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","323.91","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"237","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","359.70","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"238","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","408.10","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"239","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","550.00","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"240","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","686.40","2023-03-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"241","Berjaya Times Square Hotel","Deluxe Twin Room","381.67","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"242","Berjaya Times Square Hotel","Deluxe King Room","413.60","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"243","Berjaya Times Square Hotel","Premier Sea View Room","445.50","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"244","Berjaya Times Square Hotel","Junior Suite","620.40","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"245","Berjaya Times Square Hotel","Presidential Suite","871.20","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"246","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","799.85","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"247","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","799.92","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"248","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","869.55","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"249","JW Marriott Hotel Kuala Lumpur","Executive Suite","1155.00","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"250","JW Marriott Hotel Kuala Lumpur","Grand Suite","1201.20","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"251","Pullman Kuala Lumpur City Centre","Superior Twin Room","461.38","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"252","Pullman Kuala Lumpur City Centre","Superior King Room","512.16","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"253","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","544.50","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"254","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","785.40","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"255","Pullman Kuala Lumpur City Centre","Oceanfront Suite","999.90","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"256","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","323.91","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"257","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","343.20","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"258","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","392.70","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"259","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","500.50","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"260","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","643.50","2023-03-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"261","Berjaya Times Square Hotel","Deluxe Twin Room","402.88","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"262","Berjaya Times Square Hotel","Deluxe King Room","453.20","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"263","Berjaya Times Square Hotel","Premier Sea View Room","519.75","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"264","Berjaya Times Square Hotel","Junior Suite","653.40","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"265","Berjaya Times Square Hotel","Presidential Suite","906.40","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"266","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","716.06","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"267","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","752.40","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"268","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","841.50","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"269","JW Marriott Hotel Kuala Lumpur","Executive Suite","1100.00","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"270","JW Marriott Hotel Kuala Lumpur","Grand Suite","1254.00","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"271","Pullman Kuala Lumpur City Centre","Superior Twin Room","517.77","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"272","Pullman Kuala Lumpur City Centre","Superior King Room","549.12","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"273","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","659.45","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"274","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","693.00","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"275","Pullman Kuala Lumpur City Centre","Oceanfront Suite","1069.20","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"276","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","314.57","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"277","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","300.30","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"278","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","408.10","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"279","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","566.50","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"280","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","693.55","2023-03-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"281","Berjaya Times Square Hotel","Deluxe Twin Room","381.67","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"282","Berjaya Times Square Hotel","Deluxe King Room","408.00","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"283","Berjaya Times Square Hotel","Premier Sea View Room","454.50","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"284","Berjaya Times Square Hotel","Junior Suite","582.00","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"285","Berjaya Times Square Hotel","Presidential Suite","728.00","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"286","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","699.44","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"287","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","792.00","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"288","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","909.50","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"289","JW Marriott Hotel Kuala Lumpur","Executive Suite","1010.00","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"290","JW Marriott Hotel Kuala Lumpur","Grand Suite","1164.00","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"291","Pullman Kuala Lumpur City Centre","Superior Twin Room","498.66","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"292","Pullman Kuala Lumpur City Centre","Superior King Room","475.20","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"293","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","599.50","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"294","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","644.00","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"295","Pullman Kuala Lumpur City Centre","Oceanfront Suite","918.00","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"296","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","260.49","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"297","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","315.00","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"298","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","353.50","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"299","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","510.00","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"300","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","604.50","2023-03-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"301","Berjaya Times Square Hotel","Deluxe Twin Room","346.98","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"302","Berjaya Times Square Hotel","Deluxe King Room","416.00","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"303","Berjaya Times Square Hotel","Premier Sea View Room","495.00","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"304","Berjaya Times Square Hotel","Junior Suite","630.00","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"305","Berjaya Times Square Hotel","Presidential Suite","832.00","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"306","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","637.11","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"307","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","741.60","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"308","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","841.50","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"309","JW Marriott Hotel Kuala Lumpur","Executive Suite","1090.00","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"310","JW Marriott Hotel Kuala Lumpur","Grand Suite","1188.00","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"311","Pullman Kuala Lumpur City Centre","Superior Twin Room","489.34","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"312","Pullman Kuala Lumpur City Centre","Superior King Room","508.80","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"313","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","500.50","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"314","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","630.00","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"315","Pullman Kuala Lumpur City Centre","Oceanfront Suite","990.00","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"316","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","300.13","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"317","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","273.00","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"318","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","364.00","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"319","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","515.00","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"320","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","650.00","2023-03-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"321","Berjaya Times Square Hotel","Deluxe Twin Room","358.54","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"322","Berjaya Times Square Hotel","Deluxe King Room","436.00","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"323","Berjaya Times Square Hotel","Premier Sea View Room","414.00","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"324","Berjaya Times Square Hotel","Junior Suite","582.00","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"325","Berjaya Times Square Hotel","Presidential Suite","840.00","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"326","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","692.51","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"327","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","727.20","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"328","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","850.00","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"329","JW Marriott Hotel Kuala Lumpur","Executive Suite","1060.00","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"330","JW Marriott Hotel Kuala Lumpur","Grand Suite","1176.00","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"331","Pullman Kuala Lumpur City Centre","Superior Twin Room","489.34","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"332","Pullman Kuala Lumpur City Centre","Superior King Room","513.60","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"333","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","522.50","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"334","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","679.00","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"335","Pullman Kuala Lumpur City Centre","Oceanfront Suite","954.00","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"336","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","268.98","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"337","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","324.00","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"338","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","339.50","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"339","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","460.00","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"340","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","624.00","2023-03-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"341","Berjaya Times Square Hotel","Deluxe Twin Room","350.83","2023-03-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"342","Berjaya Times Square Hotel","Deluxe King Room","400.00","2023-03-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"343","Berjaya Times Square Hotel","Premier Sea View Room","405.00","2023-03-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"344","Berjaya Times Square Hotel","Junior Suite","654.00","2023-03-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"345","Berjaya Times Square Hotel","Presidential Suite","744.00","2023-03-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"346","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","747.91","2023-03-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
